medium location target_lum D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 G1 G2 G3 G4 f2_refl f3_refl e3_refl start_int start_lum n_changes match_int match_lum
transp_med e3 0.49 0.3254902 0.27058824 0.27058824 0.36078431 0.28627451 0.38431373 0.27058824 0.29019608 0.25882353 0.25882353 0.39215686 0.24313725 0.32941176 0.30980392 0.24313725 0.24313725 0.305 2.22 0.49 0.8582198556 428.577403431 13 0.2082198556 103.980727631
transp_med f2 0.305 0.3254902 0.27058824 0.27058824 0.36078431 0.28627451 0.38431373 0.27058824 0.29019608 0.25882353 0.25882353 0.39215686 0.24313725 0.32941176 0.30980392 0.24313725 0.24313725 0.305 2.22 0.49 0.827355819 413.16453621 13 0.177355819 88.5678604098
transp_med f3 2.22 0.3254902 0.27058824 0.27058824 0.36078431 0.28627451 0.38431373 0.27058824 0.29019608 0.25882353 0.25882353 0.39215686 0.24313725 0.32941176 0.30980392 0.24313725 0.24313725 0.305 2.22 0.49 0.2639473998 131.809920884 10 0.5639473998 281.623771254
transp_med e3 0.49 0.3254902 0.27058824 0.27058824 0.36078431 0.28627451 0.38431373 0.27058824 0.29019608 0.25882353 0.25882353 0.39215686 0.24313725 0.32941176 0.30980392 0.24313725 0.24313725 0.305 2.22 0.49 0.252821367 126.253808157 4 0.252821367 126.253808157
transp_med f2 0.305 0.3254902 0.27058824 0.27058824 0.36078431 0.28627451 0.38431373 0.27058824 0.29019608 0.25882353 0.25882353 0.39215686 0.24313725 0.32941176 0.30980392 0.24313725 0.24313725 0.305 2.22 0.49 0.9756343735 487.211806824 15 0.2256343735 112.677180901
transp_med f3 2.22 0.3254902 0.27058824 0.27058824 0.36078431 0.28627451 0.38431373 0.27058824 0.29019608 0.25882353 0.25882353 0.39215686 0.24313725 0.32941176 0.30980392 0.24313725 0.24313725 0.305 2.22 0.49 0.0189802959 9.4783707166 11 0.5689802959 284.137096394
transp_med e3 2.22 0.27058824 0.24313725 0.25882353 0.24313725 0.25882353 0.28627451 0.39215686 0.30980392 0.24313725 0.27058824 0.29019608 0.31372549 0.28627451 0.25882353 0.2745098 0.34117647 0.49 0.73 2.22 0.0656924222 32.8054490245 10 0.4656924222 232.557249517
transp_med f2 0.49 0.27058824 0.24313725 0.25882353 0.24313725 0.25882353 0.28627451 0.39215686 0.30980392 0.24313725 0.27058824 0.29019608 0.31372549 0.28627451 0.25882353 0.2745098 0.34117647 0.49 0.73 2.22 0.2857632627 142.704315584 5 0.3357632627 167.673290646
transp_med f3 0.73 0.27058824 0.24313725 0.25882353 0.24313725 0.25882353 0.28627451 0.39215686 0.30980392 0.24313725 0.27058824 0.29019608 0.31372549 0.28627451 0.25882353 0.2745098 0.34117647 0.49 0.73 2.22 0.4693165107 234.367045045 5 0.3193165107 159.46011986
transp_med e3 2.22 0.27058824 0.24313725 0.25882353 0.24313725 0.25882353 0.28627451 0.39215686 0.30980392 0.24313725 0.27058824 0.29019608 0.31372549 0.28627451 0.25882353 0.2745098 0.34117647 0.49 0.73 2.22 0.0620386146 30.9808124395 13 0.5120386146 255.701587994
transp_med f2 0.49 0.27058824 0.24313725 0.25882353 0.24313725 0.25882353 0.28627451 0.39215686 0.30980392 0.24313725 0.27058824 0.29019608 0.31372549 0.28627451 0.25882353 0.2745098 0.34117647 0.49 0.73 2.22 0.0610176172 30.4709472497 6 0.2610176172 130.346847496
transp_med f3 0.73 0.27058824 0.24313725 0.25882353 0.24313725 0.25882353 0.28627451 0.39215686 0.30980392 0.24313725 0.27058824 0.29019608 0.31372549 0.28627451 0.25882353 0.2745098 0.34117647 0.49 0.73 2.22 0.3175589393 158.582424744 1 0.2675589393 133.613449682
transp_med e3 0.171 0.38039216 0.35294118 0.28627451 0.25098039 0.24313725 0.38431373 0.25098039 0.30980392 0.27058824 0.27058824 0.36078431 0.31372549 0.24313725 0.25882353 0.30980392 0.24313725 0.49 1.768 0.171 0.81692927 407.957731406 17 0.06692927 33.4231054829
transp_med f2 0.49 0.38039216 0.35294118 0.28627451 0.25098039 0.24313725 0.38431373 0.25098039 0.30980392 0.27058824 0.27058824 0.36078431 0.31372549 0.24313725 0.25882353 0.30980392 0.24313725 0.49 1.768 0.171 0.558436686 278.871833721 6 0.258436686 129.057983352
transp_med f3 1.768 0.38039216 0.35294118 0.28627451 0.25098039 0.24313725 0.38431373 0.25098039 0.30980392 0.27058824 0.27058824 0.36078431 0.31372549 0.24313725 0.25882353 0.30980392 0.24313725 0.49 1.768 0.171 0.6139788045 306.608429177 1 0.5639788045 281.639454116
transp_med e3 0.171 0.38039216 0.35294118 0.28627451 0.25098039 0.24313725 0.38431373 0.25098039 0.30980392 0.27058824 0.27058824 0.36078431 0.31372549 0.24313725 0.25882353 0.30980392 0.24313725 0.49 1.768 0.171 0.8608951423 429.913386762 14 0.1608951423 80.3477358997
transp_med f2 0.49 0.38039216 0.35294118 0.28627451 0.25098039 0.24313725 0.38431373 0.25098039 0.30980392 0.27058824 0.27058824 0.36078431 0.31372549 0.24313725 0.25882353 0.30980392 0.24313725 0.49 1.768 0.171 0.6402156605 319.710577227 9 0.2902156605 144.927751796
transp_med f3 1.768 0.38039216 0.35294118 0.28627451 0.25098039 0.24313725 0.38431373 0.25098039 0.30980392 0.27058824 0.27058824 0.36078431 0.31372549 0.24313725 0.25882353 0.30980392 0.24313725 0.49 1.768 0.171 0.5037494825 251.562165315 0 0.5037494825 251.562165315
transp_med e3 1.768 0.34901961 0.24313725 0.24313725 0.25882353 0.30196078 0.32941176 0.36078431 0.29019608 0.35294118 0.28627451 0.33333333 0.25098039 0.24313725 0.27058824 0.29019608 0.36862745 0.73 1.369 1.768 0.2099165329 104.828013475 5 0.4599165329 229.672888783
transp_med f2 0.73 0.34901961 0.24313725 0.24313725 0.25882353 0.30196078 0.32941176 0.36078431 0.29019608 0.35294118 0.28627451 0.33333333 0.25098039 0.24313725 0.27058824 0.29019608 0.36862745 0.73 1.369 1.768 0.2476036668 123.648195641 5 0.3326036668 166.095453246
transp_med f3 1.369 0.34901961 0.24313725 0.24313725 0.25882353 0.30196078 0.32941176 0.36078431 0.29019608 0.35294118 0.28627451 0.33333333 0.25098039 0.24313725 0.27058824 0.29019608 0.36862745 0.73 1.369 1.768 0.7982208314 398.615120649 6 0.4982208314 248.80127028
transp_med e3 1.768 0.34901961 0.24313725 0.24313725 0.25882353 0.30196078 0.32941176 0.36078431 0.29019608 0.35294118 0.28627451 0.33333333 0.25098039 0.24313725 0.27058824 0.29019608 0.36862745 0.73 1.369 1.768 0.6579244673 328.55399235 3 0.5079244673 253.647067165
transp_med f2 0.73 0.34901961 0.24313725 0.24313725 0.25882353 0.30196078 0.32941176 0.36078431 0.29019608 0.35294118 0.28627451 0.33333333 0.25098039 0.24313725 0.27058824 0.29019608 0.36862745 0.73 1.369 1.768 0.9866373022 492.706443888 19 0.2366373022 118.171817964
transp_med f3 1.369 0.34901961 0.24313725 0.24313725 0.25882353 0.30196078 0.32941176 0.36078431 0.29019608 0.35294118 0.28627451 0.33333333 0.25098039 0.24313725 0.27058824 0.29019608 0.36862745 0.73 1.369 1.768 0.1355385447 67.685170836 5 0.3855385447 192.530046144
transp_med e3 1.023 0.24705882 0.25882353 0.35686275 0.33333333 0.35294118 0.32941176 0.30980392 0.29019608 0.27058824 0.32941176 0.24313725 0.31372549 0.38431373 0.24313725 0.29019608 0.40392157 1.369 0.065 1.023 0.7050677782 352.096395406 8 0.4050677782 202.282545036
transp_med f2 1.369 0.24705882 0.25882353 0.35686275 0.33333333 0.35294118 0.32941176 0.30980392 0.29019608 0.27058824 0.32941176 0.24313725 0.31372549 0.38431373 0.24313725 0.29019608 0.40392157 1.369 0.065 1.023 0.5875527194 293.411783953 3 0.4375527194 218.504858768
transp_med f3 0.065 0.24705882 0.25882353 0.35686275 0.33333333 0.35294118 0.32941176 0.30980392 0.29019608 0.27058824 0.32941176 0.24313725 0.31372549 0.38431373 0.24313725 0.29019608 0.40392157 1.369 0.065 1.023 0.5083287187 253.848942011 8 0.2083287187 104.035091641
transp_med e3 1.023 0.24705882 0.25882353 0.35686275 0.33333333 0.35294118 0.32941176 0.30980392 0.29019608 0.27058824 0.32941176 0.24313725 0.31372549 0.38431373 0.24313725 0.29019608 0.40392157 1.369 0.065 1.023 0.9873974092 493.086025715 11 0.4373974092 218.427300037
transp_med f2 1.369 0.24705882 0.25882353 0.35686275 0.33333333 0.35294118 0.32941176 0.30980392 0.29019608 0.27058824 0.32941176 0.24313725 0.31372549 0.38431373 0.24313725 0.29019608 0.40392157 1.369 0.065 1.023 0.4129020584 206.194824002 3 0.4629020584 231.163799064
transp_med f3 0.065 0.24705882 0.25882353 0.35686275 0.33333333 0.35294118 0.32941176 0.30980392 0.29019608 0.27058824 0.32941176 0.24313725 0.31372549 0.38431373 0.24313725 0.29019608 0.40392157 1.369 0.065 1.023 0.0072011677 3.5961155178 6 0.15 74.9069251847
transp_med e3 1.768 0.30196078 0.28627451 0.24313725 0.24313725 0.38039216 0.24313725 0.36078431 0.25098039 0.24313725 0.32941176 0.29019608 0.25882353 0.30588235 0.36078431 0.29019608 0.40392157 1.369 0.73 1.768 0.9343447864 466.592633397 10 0.4343447864 216.902882782
transp_med f2 1.369 0.30196078 0.28627451 0.24313725 0.24313725 0.38039216 0.24313725 0.36078431 0.25098039 0.24313725 0.32941176 0.29019608 0.25882353 0.30588235 0.36078431 0.29019608 0.40392157 1.369 0.73 1.768 0.3559224375 177.740369325 0 0.3559224375 177.740369325
transp_med f3 0.73 0.30196078 0.28627451 0.24313725 0.24313725 0.38039216 0.24313725 0.36078431 0.25098039 0.24313725 0.32941176 0.29019608 0.25882353 0.30588235 0.36078431 0.29019608 0.40392157 1.369 0.73 1.768 0.97966028 489.222261978 12 0.37966028 189.594561239
transp_med e3 1.768 0.30196078 0.28627451 0.24313725 0.24313725 0.38039216 0.24313725 0.36078431 0.25098039 0.24313725 0.32941176 0.29019608 0.25882353 0.30588235 0.36078431 0.29019608 0.40392157 1.369 0.73 1.768 0.9315907669 465.217332546 8 0.5315907669 265.465532053
transp_med f2 1.369 0.30196078 0.28627451 0.24313725 0.24313725 0.38039216 0.24313725 0.36078431 0.25098039 0.24313725 0.32941176 0.29019608 0.25882353 0.30588235 0.36078431 0.29019608 0.40392157 1.369 0.73 1.768 0.9655076058 482.154706627 9 0.5155076058 257.433931073
transp_med f3 0.73 0.30196078 0.28627451 0.24313725 0.24313725 0.38039216 0.24313725 0.36078431 0.25098039 0.24313725 0.32941176 0.29019608 0.25882353 0.30588235 0.36078431 0.29019608 0.40392157 1.369 0.73 1.768 0.9900514612 494.411404906 13 0.3400514612 169.814729106
transp_med e3 1.023 0.38039216 0.30588235 0.32941176 0.36078431 0.24313725 0.24313725 0.30980392 0.36470588 0.24313725 0.32941176 0.39215686 0.3372549 0.24313725 0.28627451 0.39607843 0.29411765 1.369 2.22 1.023 0.1667149569 83.2540320419 13 0.3167149569 158.160957227
transp_med f2 1.369 0.38039216 0.30588235 0.32941176 0.36078431 0.24313725 0.24313725 0.30980392 0.36470588 0.24313725 0.32941176 0.39215686 0.3372549 0.24313725 0.28627451 0.39607843 0.29411765 1.369 2.22 1.023 0.9873116204 493.043184551 11 0.4373116204 218.384458873
transp_med f3 2.22 0.38039216 0.30588235 0.32941176 0.36078431 0.24313725 0.24313725 0.30980392 0.36470588 0.24313725 0.32941176 0.39215686 0.3372549 0.24313725 0.28627451 0.39607843 0.29411765 1.369 2.22 1.023 0.5405839643 269.95655049 4 0.6405839643 319.894500613
transp_med e3 1.023 0.38039216 0.30588235 0.32941176 0.36078431 0.24313725 0.24313725 0.30980392 0.36470588 0.24313725 0.32941176 0.39215686 0.3372549 0.24313725 0.28627451 0.39607843 0.29411765 1.369 2.22 1.023 0.9074350178 453.154446579 15 0.3574350178 178.495720902
transp_med f2 1.369 0.38039216 0.30588235 0.32941176 0.36078431 0.24313725 0.24313725 0.30980392 0.36470588 0.24313725 0.32941176 0.39215686 0.3372549 0.24313725 0.28627451 0.39607843 0.29411765 1.369 2.22 1.023 0.7522681929 375.667314984 5 0.5022681929 250.822439676
transp_med f3 2.22 0.38039216 0.30588235 0.32941176 0.36078431 0.24313725 0.24313725 0.30980392 0.36470588 0.24313725 0.32941176 0.39215686 0.3372549 0.24313725 0.28627451 0.39607843 0.29411765 1.369 2.22 1.023 0.0841140654 42.0048400418 9 0.5341140654 266.725615596
transp_med e3 0.305 0.25882353 0.25882353 0.38823529 0.39607843 0.25882353 0.32941176 0.25882353 0.3372549 0.25098039 0.38823529 0.27058824 0.31372549 0.25882353 0.25882353 0.29019608 0.29411765 2.22 0.49 0.305 0.2487522467 124.221772865 1 0.1987522467 99.2527978031
transp_med f2 2.22 0.25882353 0.25882353 0.38823529 0.39607843 0.25882353 0.32941176 0.25882353 0.3372549 0.25098039 0.38823529 0.27058824 0.31372549 0.25882353 0.25882353 0.29019608 0.29411765 2.22 0.49 0.305 0.1874920408 93.6296818101 1 0.2374920408 118.598656872
transp_med f3 0.49 0.25882353 0.25882353 0.38823529 0.39607843 0.25882353 0.32941176 0.25882353 0.3372549 0.25098039 0.38823529 0.27058824 0.31372549 0.25882353 0.25882353 0.29019608 0.29411765 2.22 0.49 0.305 0.4649199667 232.171501085 1 0.4149199667 207.202526023
transp_med e3 0.305 0.25882353 0.25882353 0.38823529 0.39607843 0.25882353 0.32941176 0.25882353 0.3372549 0.25098039 0.38823529 0.27058824 0.31372549 0.25882353 0.25882353 0.29019608 0.29411765 2.22 0.49 0.305 0.5243193442 261.834332604 8 0.1243193442 62.0825321113
transp_med f2 2.22 0.25882353 0.25882353 0.38823529 0.39607843 0.25882353 0.32941176 0.25882353 0.3372549 0.25098039 0.38823529 0.27058824 0.31372549 0.25882353 0.25882353 0.29019608 0.29411765 2.22 0.49 0.305 0.1684265723 84.1087776629 8 0.5684265723 283.860578155
transp_med f3 0.49 0.25882353 0.25882353 0.38823529 0.39607843 0.25882353 0.32941176 0.25882353 0.3372549 0.25098039 0.38823529 0.27058824 0.31372549 0.25882353 0.25882353 0.29019608 0.29411765 2.22 0.49 0.305 0.428100947 213.784837398 5 0.178100947 88.9399620904
transp_med e3 0.171 0.25882353 0.25882353 0.38823529 0.29019608 0.25098039 0.35686275 0.25098039 0.36470588 0.25882353 0.38823529 0.29019608 0.24313725 0.28627451 0.27058824 0.30980392 0.24313725 2.22 0.73 0.171 0.7893646604 394.192530409 32 0.35 174.782825431
transp_med f2 2.22 0.25882353 0.25882353 0.38823529 0.29019608 0.25098039 0.35686275 0.25098039 0.36470588 0.25882353 0.38823529 0.29019608 0.24313725 0.28627451 0.27058824 0.30980392 0.24313725 2.22 0.73 0.171 0.5485646945 273.941963509 10 0.2485646945 124.12811314
transp_med f3 0.73 0.25882353 0.25882353 0.38823529 0.29019608 0.25098039 0.35686275 0.25098039 0.36470588 0.25882353 0.38823529 0.29019608 0.24313725 0.28627451 0.27058824 0.30980392 0.24313725 2.22 0.73 0.171 0.7614613532 380.258190754 7 0.4114613532 205.475365323
transp_med e3 0.171 0.25882353 0.25882353 0.38823529 0.29019608 0.25098039 0.35686275 0.25098039 0.36470588 0.25882353 0.38823529 0.29019608 0.24313725 0.28627451 0.27058824 0.30980392 0.24313725 2.22 0.73 0.171 0.695635848 347.386282801 12 0.095635848 47.7585820623
transp_med f2 2.22 0.25882353 0.25882353 0.38823529 0.29019608 0.25098039 0.35686275 0.25098039 0.36470588 0.25882353 0.38823529 0.29019608 0.24313725 0.28627451 0.27058824 0.30980392 0.24313725 2.22 0.73 0.171 0.3053194404 152.47026986 7 0.5553194404 277.315145168
transp_med f3 0.73 0.25882353 0.25882353 0.38823529 0.29019608 0.25098039 0.35686275 0.25098039 0.36470588 0.25882353 0.38823529 0.29019608 0.24313725 0.28627451 0.27058824 0.30980392 0.24313725 2.22 0.73 0.171 0.2422282372 120.963816254 3 0.2922282372 145.932791316
transp_med_steep e3 0.171 0.27058824 0.18823529 0.2 0.42745098 0.27058824 0.19215686 0.2 0.28235294 0.18823529 0.18823529 0.32156863 0.19215686 0.41176471 0.2 0.21960784 0.28627451 0.065 1.023 0.171 0.1056527497 52.7608174735 1 0.1556527497 77.7297925351
transp_med_steep f2 0.065 0.27058824 0.18823529 0.2 0.42745098 0.27058824 0.19215686 0.2 0.28235294 0.18823529 0.18823529 0.32156863 0.19215686 0.41176471 0.2 0.21960784 0.28627451 0.065 1.023 0.171 0.5781429498 288.712737894 11 0.1281429498 63.9919623402
transp_med_steep f3 1.023 0.27058824 0.18823529 0.2 0.42745098 0.27058824 0.19215686 0.2 0.28235294 0.18823529 0.18823529 0.32156863 0.19215686 0.41176471 0.2 0.21960784 0.28627451 0.065 1.023 0.171 0.2230228083 111.373018788 5 0.4730228083 236.217894096
transp_med_steep e3 0.171 0.27058824 0.18823529 0.2 0.42745098 0.27058824 0.19215686 0.2 0.28235294 0.18823529 0.18823529 0.32156863 0.19215686 0.41176471 0.2 0.21960784 0.28627451 0.065 1.023 0.171 0.5986988281 298.977922177 10 0.1986988281 99.2261216845
transp_med_steep f2 0.065 0.27058824 0.18823529 0.2 0.42745098 0.27058824 0.19215686 0.2 0.28235294 0.18823529 0.18823529 0.32156863 0.19215686 0.41176471 0.2 0.21960784 0.28627451 0.065 1.023 0.171 0.9225263592 460.690753107 16 0.1225263592 61.1871521222
transp_med_steep f3 1.023 0.27058824 0.18823529 0.2 0.42745098 0.27058824 0.19215686 0.2 0.28235294 0.18823529 0.18823529 0.32156863 0.19215686 0.41176471 0.2 0.21960784 0.28627451 0.065 1.023 0.171 0.3444947128 172.033597847 2 0.4444947128 221.97154797
transp_med_steep e3 0.171 0.18823529 0.2 0.2 0.37254902 0.4627451 0.4745098 0.2 0.28235294 0.30980392 0.18823529 0.42745098 0.19215686 0.2745098 0.24313725 0.20392157 0.19215686 0.065 1.768 0.171 0.9120519366 455.4600412 38 0.1920519366 95.9068003139
transp_med_steep f2 0.065 0.18823529 0.2 0.2 0.37254902 0.4627451 0.4745098 0.2 0.28235294 0.30980392 0.18823529 0.42745098 0.19215686 0.2745098 0.24313725 0.20392157 0.19215686 0.065 1.768 0.171 0.0959744231 47.9276595542 6 0.1209744231 60.412147085
transp_med_steep f3 1.768 0.18823529 0.2 0.2 0.37254902 0.4627451 0.4745098 0.2 0.28235294 0.30980392 0.18823529 0.42745098 0.19215686 0.2745098 0.24313725 0.20392157 0.19215686 0.065 1.768 0.171 0.7070252369 353.073910183 4 0.5070252369 253.198009936
transp_med_steep e3 0.171 0.18823529 0.2 0.2 0.37254902 0.4627451 0.4745098 0.2 0.28235294 0.30980392 0.18823529 0.42745098 0.19215686 0.2745098 0.24313725 0.20392157 0.19215686 0.065 1.768 0.171 0.0037106206 1.853007841 3 0.1537106206 76.7599330257
transp_med_steep f2 0.065 0.18823529 0.2 0.2 0.37254902 0.4627451 0.4745098 0.2 0.28235294 0.30980392 0.18823529 0.42745098 0.19215686 0.2745098 0.24313725 0.20392157 0.19215686 0.065 1.768 0.171 0.9898004081 494.286034102 17 0.1398004081 69.8134580554
transp_med_steep f3 1.768 0.18823529 0.2 0.2 0.37254902 0.4627451 0.4745098 0.2 0.28235294 0.30980392 0.18823529 0.42745098 0.19215686 0.2745098 0.24313725 0.20392157 0.19215686 0.065 1.768 0.171 0.3267138663 163.154207592 5 0.5767138663 287.9990829
transp_med_steep e3 0.49 0.18823529 0.31372549 0.36470588 0.19215686 0.18823529 0.21960784 0.24705882 0.22352941 0.2745098 0.18823529 0.49019608 0.19215686 0.2 0.2 0.42745098 0.43921569 0.065 2.22 0.49 0.9553290801 477.07175952 14 0.2553290801 127.506108658
transp_med_steep f2 0.065 0.18823529 0.31372549 0.36470588 0.19215686 0.18823529 0.21960784 0.24705882 0.22352941 0.2745098 0.18823529 0.49019608 0.19215686 0.2 0.2 0.42745098 0.43921569 0.065 2.22 0.49 0.7232214839 361.161983904 12 0.1232214839 61.5342831651
transp_med_steep f3 2.22 0.18823529 0.31372549 0.36470588 0.19215686 0.18823529 0.21960784 0.24705882 0.22352941 0.2745098 0.18823529 0.49019608 0.19215686 0.2 0.2 0.42745098 0.43921569 0.065 2.22 0.49 0.6916311533 345.386420355 1 0.6416311533 320.417445293
transp_med_steep e3 0.49 0.18823529 0.31372549 0.36470588 0.19215686 0.18823529 0.21960784 0.24705882 0.22352941 0.2745098 0.18823529 0.49019608 0.19215686 0.2 0.2 0.42745098 0.43921569 0.065 2.22 0.49 0.2259681772 112.84387563 1 0.2759681772 137.812850691
transp_med_steep f2 0.065 0.18823529 0.31372549 0.36470588 0.19215686 0.18823529 0.21960784 0.24705882 0.22352941 0.2745098 0.18823529 0.49019608 0.19215686 0.2 0.2 0.42745098 0.43921569 0.065 2.22 0.49 0.0900233784 44.955829784 1 0.0400233784 19.9868547224
transp_med_steep f3 2.22 0.18823529 0.31372549 0.36470588 0.19215686 0.18823529 0.21960784 0.24705882 0.22352941 0.2745098 0.18823529 0.49019608 0.19215686 0.2 0.2 0.42745098 0.43921569 0.065 2.22 0.49 0.8043959828 401.698864686 5 0.6543959828 326.791939501
transp_med_steep e3 1.369 0.35294118 0.18823529 0.18823529 0.49019608 0.2 0.41176471 0.36862745 0.43137255 0.35686275 0.19215686 0.32156863 0.37647059 0.18823529 0.21960784 0.42745098 0.50588235 0.092 1.023 1.369 0.9982985607 498.529837345 10 0.4982985607 248.84008673
transp_med_steep f2 0.092 0.35294118 0.18823529 0.18823529 0.49019608 0.2 0.41176471 0.36862745 0.43137255 0.35686275 0.19215686 0.32156863 0.37647059 0.18823529 0.21960784 0.42745098 0.50588235 0.092 1.023 1.369 0.18858515 94.175558151 4 0.08858515 44.2376080279
transp_med_steep f3 1.023 0.35294118 0.18823529 0.18823529 0.49019608 0.2 0.41176471 0.36862745 0.43137255 0.35686275 0.19215686 0.32156863 0.37647059 0.18823529 0.21960784 0.42745098 0.50588235 0.092 1.023 1.369 0.9740818509 486.436508866 12 0.3740818509 186.808808127
transp_med_steep e3 1.369 0.35294118 0.18823529 0.18823529 0.49019608 0.2 0.41176471 0.36862745 0.43137255 0.35686275 0.19215686 0.32156863 0.37647059 0.18823529 0.21960784 0.42745098 0.50588235 0.092 1.023 1.369 0.4387576463 219.106574554 4 0.4387576463 219.106574554
transp_med_steep f2 0.092 0.35294118 0.18823529 0.18823529 0.49019608 0.2 0.41176471 0.36862745 0.43137255 0.35686275 0.19215686 0.32156863 0.37647059 0.18823529 0.21960784 0.42745098 0.50588235 0.092 1.023 1.369 0.103510701 51.6911222352 1 0.053510701 26.7221471736
transp_med_steep f3 1.023 0.35294118 0.18823529 0.18823529 0.49019608 0.2 0.41176471 0.36862745 0.43137255 0.35686275 0.19215686 0.32156863 0.37647059 0.18823529 0.21960784 0.42745098 0.50588235 0.092 1.023 1.369 0.7283496949 363.722907341 8 0.4283496949 213.909056971
transp_med_steep e3 0.065 0.2 0.40784314 0.47843137 0.24705882 0.4627451 0.41176471 0.18823529 0.18823529 0.18823529 0.19215686 0.49019608 0.32941176 0.35686275 0.19215686 0.24705882 0.25098039 0.092 2.22 0.065 0.7481777328 373.62462303 20 0.025 12.4844875308
transp_med_steep f2 0.092 0.2 0.40784314 0.47843137 0.24705882 0.4627451 0.41176471 0.18823529 0.18823529 0.18823529 0.19215686 0.49019608 0.32941176 0.35686275 0.19215686 0.24705882 0.25098039 0.092 2.22 0.065 0.5284737855 263.908975404 10 0.0284737855 14.2192247883
transp_med_steep f3 2.22 0.2 0.40784314 0.47843137 0.24705882 0.4627451 0.41176471 0.18823529 0.18823529 0.18823529 0.19215686 0.49019608 0.32941176 0.35686275 0.19215686 0.24705882 0.25098039 0.092 2.22 0.065 0.1708165646 85.3022908231 9 0.6208165646 310.023066377
transp_med_steep e3 0.065 0.2 0.40784314 0.47843137 0.24705882 0.4627451 0.41176471 0.18823529 0.18823529 0.18823529 0.19215686 0.49019608 0.32941176 0.35686275 0.19215686 0.24705882 0.25098039 0.092 2.22 0.065 0.2203762857 110.051399636 4 0.0203762857 10.1754993901
transp_med_steep f2 0.092 0.2 0.40784314 0.47843137 0.24705882 0.4627451 0.41176471 0.18823529 0.18823529 0.18823529 0.19215686 0.49019608 0.32941176 0.35686275 0.19215686 0.24705882 0.25098039 0.092 2.22 0.065 0.9949107462 496.838032211 19 0.0449107462 22.4275060412
transp_med_steep f3 2.22 0.2 0.40784314 0.47843137 0.24705882 0.4627451 0.41176471 0.18823529 0.18823529 0.18823529 0.19215686 0.49019608 0.32941176 0.35686275 0.19215686 0.24705882 0.25098039 0.092 2.22 0.065 0.2639947038 131.833543528 10 0.6639947038 331.585344021
transp_med_steep e3 1.369 0.45882353 0.2745098 0.41960784 0.49019608 0.18823529 0.31372549 0.36862745 0.49803922 0.40784314 0.19215686 0.49019608 0.20392157 0.24313725 0.48235294 0.49411765 0.28627451 0.092 2.22 1.369 0.9812336136 490.007952564 11 0.4312336136 215.349226886
transp_med_steep f2 0.092 0.45882353 0.2745098 0.41960784 0.49019608 0.18823529 0.31372549 0.36862745 0.49803922 0.40784314 0.19215686 0.49019608 0.20392157 0.24313725 0.48235294 0.49411765 0.28627451 0.092 2.22 1.369 0.6224137535 310.820669785 20 0.0624137535 31.1681490955
transp_med_steep f3 2.22 0.45882353 0.2745098 0.41960784 0.49019608 0.18823529 0.31372549 0.36862745 0.49803922 0.40784314 0.19215686 0.49019608 0.20392157 0.24313725 0.48235294 0.49411765 0.28627451 0.092 2.22 1.369 0.9006537782 449.76803454 6 0.7006537782 349.892134294
transp_med_steep e3 1.369 0.45882353 0.2745098 0.41960784 0.49019608 0.18823529 0.31372549 0.36862745 0.49803922 0.40784314 0.19215686 0.49019608 0.20392157 0.24313725 0.48235294 0.49411765 0.28627451 0.092 2.22 1.369 0.3121997624 155.906161637 3 0.4621997624 230.813086822
transp_med_steep f2 0.092 0.45882353 0.2745098 0.41960784 0.49019608 0.18823529 0.31372549 0.36862745 0.49803922 0.40784314 0.19215686 0.49019608 0.20392157 0.24313725 0.48235294 0.49411765 0.28627451 0.092 2.22 1.369 0.1959615265 97.8591693824 2 0.0959615265 47.9212192593
transp_med_steep f3 2.22 0.45882353 0.2745098 0.41960784 0.49019608 0.18823529 0.31372549 0.36862745 0.49803922 0.40784314 0.19215686 0.49019608 0.20392157 0.24313725 0.48235294 0.49411765 0.28627451 0.092 2.22 1.369 0.2757341148 137.695964714 8 0.6757341148 337.447765206
transp_med_steep e3 1.369 0.35294118 0.18823529 0.27843137 0.20392157 0.18823529 0.41176471 0.36862745 0.24705882 0.18823529 0.2 0.27843137 0.25098039 0.24313725 0.31764706 0.37254902 0.22352941 0.171 0.73 1.369 0.3755192702 187.52662587 3 0.4155192702 207.501805919
transp_med_steep f2 0.171 0.35294118 0.18823529 0.27843137 0.20392157 0.18823529 0.41176471 0.36862745 0.24705882 0.18823529 0.2 0.27843137 0.25098039 0.24313725 0.31764706 0.37254902 0.22352941 0.171 0.73 1.369 0.8914857051 445.189686746 15 0.1414857051 70.6550608229
transp_med_steep f3 0.73 0.35294118 0.18823529 0.27843137 0.20392157 0.18823529 0.41176471 0.36862745 0.24705882 0.18823529 0.2 0.27843137 0.25098039 0.24313725 0.31764706 0.37254902 0.22352941 0.171 0.73 1.369 0.4519063162 225.672750782 18 0.3269063162 163.250313128
transp_med_steep e3 1.369 0.35294118 0.18823529 0.27843137 0.20392157 0.18823529 0.41176471 0.36862745 0.24705882 0.18823529 0.2 0.27843137 0.25098039 0.24313725 0.31764706 0.37254902 0.22352941 0.171 0.73 1.369 0.7145842073 356.848705023 4 0.5145842073 256.972804777
